# Tilt	Rotation	mrd
82.71	292.11	0.00
82.71	307.89	0.00
82.71	313.90	0.00
82.71	324.32	0.00
82.71	335.68	0.00
82.71	352.11	0.00
83.19	22.07	0.00
83.19	37.93	0.00
83.19	82.07	0.00
83.19	97.93	0.00
83.19	142.07	0.00
83.19	157.93	0.00
83.19	202.07	0.00
83.19	217.93	0.00
83.19	262.07	0.00
83.19	277.93	0.00
83.19	322.07	0.00
83.19	337.93	0.00
83.82	1.95	0.00
83.82	19.84	0.00
83.82	40.16	0.00
83.82	58.05	0.00
83.82	79.84	0.00
83.82	100.16	0.00
83.82	121.95	0.00
83.82	139.84	0.00
83.82	160.16	0.00
83.82	178.05	0.00
83.82	181.95	0.00
83.82	199.84	0.00
83.82	220.16	0.00
83.82	238.05	0.00
83.82	259.84	0.00
83.82	280.16	0.00
83.82	301.95	0.00
83.82	319.84	0.00
83.82	340.16	0.00
83.82	358.05	0.00
83.82	61.95	0.00
83.82	118.05	0.00
83.82	241.95	0.00
83.82	298.05	0.00
83.90	71.74	0.00
83.90	108.26	0.00
83.90	251.74	0.00
83.90	288.26	0.00
83.90	11.74	0.00
83.90	48.26	0.00
83.90	131.74	0.00
83.90	168.26	0.00
83.90	191.74	0.00
83.90	228.26	0.00
83.90	311.74	0.00
83.90	348.26	0.00
84.30	5.82	0.00
84.30	174.18	0.00
84.30	185.82	0.00
84.30	354.18	0.00
84.30	54.18	0.00
84.30	65.82	0.00
84.30	114.18	0.00
84.30	125.82	0.00
84.30	234.18	0.00
84.30	245.82	0.00
84.30	294.18	0.00
84.30	305.82	0.00
84.61	17.65	0.00
84.61	42.35	0.00
84.61	77.65	0.00
84.61	102.35	0.00
84.61	137.65	0.00
84.61	162.35	0.00
84.61	197.65	0.00
84.61	222.35	0.00
84.61	257.65	0.00
84.61	282.35	0.00
84.61	317.65	0.00
84.61	342.35	0.00
85.24	9.64	0.00
85.24	50.36	0.00
85.24	69.64	0.00
85.24	110.36	0.00
85.24	129.64	0.00
85.24	170.36	0.00
85.24	189.64	0.00
85.24	230.36	0.00
85.24	249.64	0.00
85.24	290.36	0.00
85.24	309.64	0.00
85.24	350.36	0.00
85.56	15.49	0.00
85.56	44.51	0.00
85.56	75.49	0.00
85.56	104.51	0.00
85.56	135.49	0.00
85.56	164.51	0.00
85.56	195.49	0.00
85.56	224.51	0.00
85.56	255.49	0.00
85.56	284.51	0.00
85.56	315.49	0.00
85.56	344.51	0.00
85.71	30.00	0.00
85.71	90.00	0.00
85.71	150.00	0.00
85.71	210.00	0.00
85.71	270.00	0.00
85.71	330.00	0.00
85.79	0.00	0.00
85.79	27.80	0.00
85.79	32.20	0.00
85.79	60.00	0.00
85.79	87.80	0.00
85.79	92.20	0.00
85.79	120.00	0.00
85.79	147.80	0.00
85.79	152.20	0.00
85.79	180.00	0.00
85.79	207.80	0.00
85.79	212.20	0.00
85.79	240.00	0.00
85.79	267.80	0.00
85.79	272.20	0.00
85.79	300.00	0.00
85.79	327.80	0.00
85.79	332.20	0.00
86.03	25.60	0.00
86.03	34.40	0.00
86.03	56.19	0.00
86.03	123.81	0.00
86.03	145.60	0.00
86.03	154.40	0.00
86.03	205.60	0.00
86.03	214.40	0.00
86.03	236.19	0.00
86.03	303.81	0.00
86.03	325.60	0.00
86.03	334.40	0.00
86.03	3.81	0.00
86.03	63.81	0.00
86.03	85.60	0.00
86.03	94.40	0.00
86.03	116.19	0.00
86.03	176.19	0.00
86.03	183.81	0.00
86.03	243.81	0.00
86.03	265.60	0.00
86.03	274.40	0.00
86.03	296.19	0.00
86.03	356.19	0.00
86.42	23.41	0.00
86.42	36.59	0.00
86.42	143.41	0.00
86.42	156.59	0.00
86.42	203.41	0.00
86.42	216.59	0.00
86.42	323.41	0.00
86.42	336.59	0.00
86.42	83.41	0.00
86.42	96.59	0.00
86.42	263.41	0.00
86.42	276.59	0.00
86.66	13.37	0.00
86.66	166.63	0.00
86.66	193.37	0.00
86.66	346.63	0.00
86.66	46.63	0.00
86.66	73.37	0.00
86.66	106.63	0.00
86.66	133.37	0.00
86.66	226.63	0.00
86.66	253.37	0.00
86.66	286.63	0.00
86.66	313.37	0.00
86.74	7.59	0.00
86.74	52.41	0.00
86.74	67.59	0.00
86.74	112.41	0.00
86.74	127.59	0.00
86.74	172.41	0.00
86.74	187.59	0.00
86.74	232.41	0.00
86.74	247.59	0.00
86.74	292.41	0.00
86.74	307.59	0.00
86.74	352.41	0.00
86.97	21.25	0.00
86.97	158.75	0.00
86.97	201.25	0.00
86.97	338.75	0.00
86.97	38.75	0.00
86.97	81.25	0.00
86.97	98.75	0.00
86.97	141.25	0.00
86.97	218.75	0.00
86.97	261.25	0.00
86.97	278.75	0.00
86.97	321.25	0.00
87.68	19.11	0.00
87.68	40.89	0.00
87.68	79.11	0.00
87.68	100.89	0.00
87.68	139.11	0.00
87.68	160.89	0.00
87.68	199.11	0.00
87.68	220.89	0.00
87.68	259.11	0.00
87.68	280.89	0.00
87.68	319.11	0.00
87.68	340.89	0.00
87.92	1.87	0.00
87.92	48.70	0.00
87.92	58.13	0.00
87.92	61.87	0.00
87.92	71.30	0.00
87.92	108.70	0.00
87.92	118.13	0.00
87.92	121.87	0.00
87.92	131.30	0.00
87.92	178.13	0.00
87.92	181.87	0.00
87.92	228.70	0.00
87.92	238.13	0.00
87.92	241.87	0.00
87.92	251.30	0.00
87.92	288.70	0.00
87.92	298.13	0.00
87.92	301.87	0.00
87.92	311.30	0.00
87.92	358.13	0.00
87.92	11.30	0.00
87.92	168.70	0.00
87.92	191.30	0.00
87.92	348.70	0.00
88.39	5.60	0.00
88.39	54.40	0.00
88.39	65.60	0.00
88.39	114.40	0.00
88.39	125.60	0.00
88.39	174.40	0.00
88.39	185.60	0.00
88.39	234.40	0.00
88.39	245.60	0.00
88.39	294.40	0.00
88.39	305.60	0.00
88.39	354.40	0.00
88.55	17.00	0.00
88.55	43.00	0.00
88.55	137.00	0.00
88.55	163.00	0.00
88.55	197.00	0.00
88.55	223.00	0.00
88.55	317.00	0.00
88.55	343.00	0.00
88.55	77.00	0.00
88.55	103.00	0.00
88.55	257.00	0.00
88.55	283.00	0.00
89.33	88.93	0.00
89.33	91.07	0.00
89.33	268.93	0.00
89.33	271.07	0.00
89.33	9.28	0.00
89.33	28.93	0.00
89.33	31.07	0.00
89.33	50.72	0.00
89.33	69.28	0.00
89.33	110.72	0.00
89.33	129.28	0.00
89.33	148.93	0.00
89.33	151.07	0.00
89.33	170.72	0.00
89.33	189.28	0.00
89.33	208.93	0.00
89.33	211.07	0.00
89.33	230.72	0.00
89.33	249.28	0.00
89.33	290.72	0.00
89.33	309.28	0.00
89.33	328.93	0.00
89.33	331.07	0.00
89.33	350.72	0.00
89.49	26.80	0.00
89.49	86.80	0.00
89.49	93.20	0.00
89.49	153.20	0.00
89.49	206.80	0.00
89.49	266.80	0.00
89.49	273.20	0.00
89.49	333.20	0.00
89.49	33.20	0.00
89.49	146.80	0.00
89.49	213.20	0.00
89.49	326.80	0.00
89.57	14.92	0.00
89.57	45.08	0.00
89.57	74.92	0.00
89.57	105.08	0.00
89.57	134.92	0.00
89.57	165.08	0.00
89.57	194.92	0.00
89.57	225.08	0.00
89.57	254.92	0.00
89.57	285.08	0.00
89.57	314.92	0.00
89.57	345.08	0.00
89.80	24.68	0.00
89.80	84.68	0.00
89.80	95.32	0.00
89.80	155.32	0.00
89.80	204.68	0.00
89.80	264.68	0.00
89.80	275.32	0.00
89.80	335.32	0.00
89.80	35.32	0.00
89.80	144.68	0.00
89.80	215.32	0.00
89.80	324.68	0.00
89.96	0.00	0.00
89.96	60.00	0.00
89.96	120.00	0.00
89.96	180.00	0.00
89.96	240.00	0.00
89.96	300.00	0.00
